x,y
,0
,1
otto laura tierney tierney tierney tierney tierney,1
eat,1
,0
,1
cheesy poorly stupid,1
,1
,1
bad,0
stewart lame bad bad plain bad,0
fake awful,0
,1
sucks,0
,1
boring,0
bad boring,0
,1
,1
costs fastforward,0
,1
plain stupid bad,0
,1
,1
,1
stupid bad,1
waste horrible,0
bad turd,0
alexander unimaginative plain awful,1
nonsensical waste cheap bad,0
,0
,1
,1
,0
excuse,0
watson awful,1
,1
bad,1
,0
,1
pile horrible,0
,1
,1
waste,0
,1
bother awful lame,1
,1
,1
carole lombard lombard,1
northam,1
,0
,1
90,0
dumb stupid dumb dumb dumb waste,0
,1
,1
poorly barrel excuse garbage,0
powell bad ruth,1
,0
bad bad lame,0
,1
,0
,1
bad boring,0
,1
,0
,1
horrible unwatchable camcorder boring bother,0
budget budget budget pathetic bad boring junk,0
friendship,1
horrible bad,0
boring capturing,0
,1
,1
worse,0
,1
bad horrible stupid crap bad garbage,0
,1
,1
,0
,1
bad vera postwar postwar cheap,1
,1
otto,1
bad,1
ella,1
,0
,1
horrible crappy bad bad budget bad boring budget bin costs,0
barbara stanwyck barbara,1
,1
zombies zombies zombies zombies postwar,0
bad zombies,1
,0
,1
barrel bad,0
ticked bad,1
dumb bad gonna suck horrible dumb bad sucks awful stupid,0
,1
fooled,0
,1
,1
,1
,1
waste,0
,0
,1
bad pathetic horrible,1
bad bad,0
boring bad,0
plain waste,0
bad bad eat turd,0
,1
,0
,1
,1
worse,0
bother,0
margaret dumb,1
,1
pathetic worse bad holes lame cheap sucked,0
jacques horrible laughable,0
stupid dumb stupid stupid,1
dung,0
boring,1
,1
horrible waste,0
,1
wasting,0
dumb,0
,0
,0
,1
,1
,1
ruth,1
pointless budget rubbish,0
awful bad bad poorly,0
ripoff,0
,1
,1
,1
boring amateurish,1
,1
,1
swearing boring eat 210,0
laughably,1
,1
sucks awful bad horrible,0
garbage dumb,0
,0
,1
bad ava bad,0
,0
,0
garbage crap,0
obrien,1
plain bad bad bad,0
bad budget captures wasting,0
,1
,1
awful awful laughably stupid pathetic,0
,0
,0
bad fart awful bad worse,0
understated bad understated,1
,1
,1
,1
,0
poorly poorly boring,1
pathetic,0
friendship,1
sucks poorly waste poorly unwatchable,0
,0
eat loyalty understated,1
fooled budget,0
bad budget,0
,1
laura,1
,0
,1
bad fake horrible worse,0
,1
bad bad plain boring,0
vera,0
,1
friendship laughably friendship ruth ruth,1
,1
,1
,1
,1
suck,0
pathetic,1
holes,0
cheezy lame,0
,0
,1
stupid stupid,0
horrible,0
captures,1
,1
cheap illogical,1
cheesy,1
lame boring boring,0
boring,0
awful boring awful,0
,1
,1
,1
bad,0
,1
philip,1
,0
bad,0
waste,0
incoherent dumb,0
,1
worse pile dung,1
boring,1
,0
,1
pathetic,0
,0
cheap budget laughable lame cheap,0
,1
,1
,1
bad garbage,1
budget holes stupid,0
,1
budget,1
cheap renting,0
gifted fooled holes holes crap mindless,0
,1
poorly,0
stink worse crap tomatoes,0
bad bad bad bad awful,0
,1
,1
gertrude,1
,0
stewart captures,1
,1
,0
dumb dumber,1
denis denis denis,1
errol flynns errol flynn flynn,1
boring,1
excuse boring waste excuse,0
excuse,0
,1
,1
,1
sucked plain,0
,1
,0
,1
awful excuse bad worse,0
dumb dumb,0
bad holes bad,0
ruth,1
swearing swearing,0
ripped,1
cheesy crap gonna stupid gonna bad waste,0
awful,0
lame,1
,0
hale,1
boring bad,0
budget horrible lame awful,0
bad bother budget budget sucks,1
bad bad bad sucks,0
waste worse waste worse,0
,0
crap bad,0
cheap bother,1
,0
,1
,1
bad poorly,0
worse,0
bad,1
joss ackland unfunny joss ackland ackland unfunny,1
budget budget budget,1
awful bad pointless,0
vibrant,1
18th sucks portrait,1
swearing,0
bad bad,1
powell fooled,1
bad laughable,0
horrible bad pointless,0
,1
awful awful bad,0
cheap,1
bad bad,0
bad,0
,1
,1
90 cheap crap cheap laughable ripoff,1
,1
unfunny albert albert pile,0
,1
stupid,0
,0
stupid,1
,1
,1
,1
waste,0
,1
bad,0
alfred,0
,1
understated,1
worse,0
rubbish pathetic worse laughable,0
,1
cheap padding,0
steaming pile 90 bad bad poorly waste,0
,0
,1
,0
,1
cringing,0
,0
stupid,0
budget,0
,0
,1
stupid lame,0
boring bad boring zombies zombies bad,0
210,0
horrible awful horrible 0,0
,0
bad,0
,1
bad junk crap cheap cheap cheap,0
,0
sht,0
awful bad,0
awful awful awful awful,0
horrible bad laughable bad budget mindless,0
,0
budget,1
cheap,1
,0
,1
laughably barbara bad,0
eaten,1
,0
boring bad bad poorly budget captures,1
worse,0
boring boring boring,0
,0
cheesy,1
ripoff bad stupid bad,0
ronald bad,0
stupid ripoff stupid bad excuse,0
,1
bad,0
bad,0
bad antwone portrait antwone davenport antwone antwone antwone davenport antwone antwone,1
,0
,0
bad,1
bad awful bad bad,0
,0
plain stupid cheesy,0
,1
,0
crap,0
lame,0
bad,1
,1
,0
,0
bother,1
bad bad gifted poorly,0
awful plain,0
eat waste,0
,1
,1
laughably bad atrocious cgi bad contribution horrible bad cheesy cheesy lame,0
dumb,0
awful laughable bad costs,0
,1
,1
ripoff ripoff holes,1
,0
bad,0
,0
,0
,1
stupid,0
,1
errol,1
,1
garbage budget cheap excuse tomatoes,0
pathetic,0
pile crap pointless bother crappy,0
kidding bad horrible horrible horrible horrible bad bad bad,0
,1
worse fake unfunny stupid unfunny,0
crap,0
,1
,1
worse bad,0
bad,0
,1
loyalty eat eat,1
boring,0
bad,1
,1
laughable,1
90,0
bad dumb,0
alexis,1
,0
excuse awful fake,0
cardboard 90,0
victoria,1
horrible bad bad bad fake cheesy bad,0
muni muni,1
gonna antwone,1
,1
nonsensical,1
barbara stanwyck renting barbara barbara barbara,1
pointless waste crap,0
bad,0
bad,0
cgi cgi,0
poorly poorly worse boring boring,0
tierney,1
albert,1
dumb horrible stupid,0
,1
,1
wasting,1
bad crap,0
victoria victoria,1
worse atrocious rubbish,0
,1
bad bad lame,0
mins binoche gena rowlands,1
excuse pile,0
stewart stewarts stewart stewart ruth portrait stewart,1
horrible,1
,1
barbara stanwyck barbara,1
,1
,0
budget,1
,0
,0
budget costs,1
understated,1
lame,0
budget boring pointless waste,0
dumb dumb bad,1
zombies,1
poorly,0
,1
horrible horrible horrible bad bad bad,0
philip,0
scarecrows boring scarecrows scarecrows scarecrows scarecrows,0
bad boring,0
rochester,0
,1
bad,1
unoriginal bad boring,0
,1
,1
,0
,1
horrible horrible waste,0
,1
,1
,1
bloom,1
,0
,0
worse bad bad bad capturing sucks,0
fastforward,0
,1
bad waste,0
boring,1
bad bad padding,0
,1
bother,0
sht cardboard,0
christy fricker christy daylewis christy daylewis,1
,1
bad bad,0
bad bad,0
filler,0
,0
bad worse,0
,1
bad awful bad stupid plain boring bad,0
,1
horrible,0
,1
,1
,0
,1
crap bad sucked cgi steaming pile,0
awful awful pile,0
,0
painter eaten poorly,0
stupid horrible fake,0
cardboard,0
plain boring,0
awful crap costs,0
holes bother bad mindless zombies poorly,0
bad awful awful awful worse plain bad,0
irene,1
,1
,0
bad,1
,0
sucks bad fake bad bad bad,0
poorly cheap bad pathetic laughable awful awful budget cheap budget laughable poorly awful poorly budget poorly poorly poorly budget cheap,0
cheung,1
bad bad,0
bad bad bad bad bad bad,0
horrible bad pile,0
horrible,1
melvyn blandings cary myrna loy pile loy loy myrna loy myrna loy melvyn blandings,1
luzhin fiennes watson watson watson luzhin luzhin,1
,0
boring,1
bad,1
bad,1
,1
awful awful bad,0
,1
bad stupid stupid stupid,0
cheap 110,0
,1
friendship friendship,1
alfred,1
lame lame,0
budget,0
,1
worse horrible,0
friendship,0
bad stupid stupid stupid waste,0
bad,1
stupid stupid amateurish stupid,0
,1
bad bad,1
,0
awful,0
eaten jonathan stupid,0
cheesy worse worse worse bad,0
,0
,0
awful,0
awful pathetic newman newman newman,0
rubbish pointless boring,0
crappy,1
awful crap awful awful lame sucked unfunny,0
cgi,1
,0
horrible,0
morons waste cheezy,0
,1
,1
waste,0
awful pointless bad illogical,1
cheap,1
,0
bad boring bad,1
,0
unimaginative holes,0
horrible horrible waste,0
awful,1
captures,1
stupid,0
powell powell rathbone powell excuse,1
,1
,1
unoriginal lame wasting,0
boring,1
kidding,1
,0
incoherent,0
cheap,0
,1
,1
bad melvyn,1
bad bad,0
holes,1
bad,0
awful kidding,0
,1
awful bad stupid,0
,0
unwatchable bad,0
budget bad,1
bad,0
antwone antwone,1
bad pathetic,0
stewart friendship custer,1
stupid crap,0
frances,1
,0
stupid,0
budget sucks dumb fake crap dumb fake crap,0
worse,0
lame lame,1
dumb,1
ripped,0
,1
,0
,0
crap bad,0
,1
wasting wasting pathetic pathetic waste waste waste,0
waste,0
waste,0
,1
waste boring laughable,0
barbara barbara,1
gaping,1
pathetic stupid,0
stupid stupid budget cgi ripoff bad,0
fake,0
vibrant,1
captures captures,1
ruth,1
,1
,0
stink awful,0
90,1
,1
,0
,0
postwar horrible,1
barbara stanwyck,1
,1
awful bad bad bad 90 stupid bad,0
,1
holes bad,0
meaningless florinda,1
,0
boring,1
,1
cringing cheap cheap waste worse horrible,0
olympia 90,1
,0
friendship,1
garbage garbage waste garbage,0
,0
,1
,1
bad bad,0
excuse gena,1
bad,1
,1
budget boring plain,0
budget mutual friendship,1
friendship bad poorly,0
awful plain pointless,0
budget,1
,1
,1
,1
lame,0
,0
mins horrible,0
alexander bad,1
budget,1
sucked bad,0
,1
ruth ruth ruth vulnerability ruth ruth ruth ruth margaret,1
bad bad cheesy poorly worse,1
,1
bad,0
,0
,1
waste dumb crappy bad,0
pointless 110,0
poorly fastforward,0
,1
alfred molina,1
,1
bad,1
,1
,1
,0
,1
,1
bad,1
renting,1
,1
sucked,1
alexander powell,1
,0
friendship,1
horrible waste toilet 110 010,0
,1
18th pathetic plain,1
bad bad,0
awful,0
,1
victoria youthful philip,1
pointless plain dumb worse,0
bad plain bad,0
pointless waste,0
stupid 90 90 stupid budget cheap stupid 90 horrible,0
waste,0
horrible plain awful 0 horrible,0
,1
cary cary,1
,1
,1
,0
lame bad bother,1
,1
,1
,1
waste,0
,0
bad fake alfred,0
suck pg13 pg13 plain,0
,0
dumb awful dumb dumb,0
,0
pathetic,0
,0
dumb capturing,0
lame,0
junk horrible renting,0
bad bad budget waste,0
cgi,1
kidding bad,0
excuse,0
,1
bad,0
zombies stupid,0
,0
,1
,0
rubber boring,1
barbara,1
,1
crap toilet suck bad sucks unfunny toilet dumb pile dung worse,0
,1
bad budget,1
awful laughable unfunny poorly waste,0
plain,0
,0
bad,0
crap pile waste worse,0
,0
bad,0
,1
errol flynn bad errol flynn flynn,1
friendship,1
raines raines budget,0
,1
,1
,1
sucked,0
boring wasting sucked,0
boring,0
,1
bad worse,0
,1
longsuffering capturing,1
,0
boring boring boring cheap awful awful,0
,0
bad excuse plain bad,0
,0
,1
bad bad bad stupid crap bad crap,0
irene,1
stewart vera bad amateurish,1
0,0
,0
dung,1
horrible awful bad bother atrocious incoherent incoherent padding bad bad,1
,1
,0
,1
,1
friendship,1
boring,1
awful,1
lame,0
bad bad,1
atrocious budget budget bad,0
holes stupid bother,0
rubbish,1
crap crappy crappy bad,0
junk lame stupid,0
awful bad bad bad bad sucks mins,0
holes,0
bad bad renting eat stupid bad bad laughable boring amateurish bad bad zombies,1
bad stupid stupid bad stupid,0
crappy crap bad bad,0
lame,0
,0
,1
,0
barrel bad stupid boring,0
,1
,1
,0
stupid,1
,0
,1
,0
,1
cheesy,0
,1
mindless,1
plain,1
lame,1
alexander,1
excuse stupid stupid,0
stupid poorly,0
barbara stanwyck,0
,1
lame florinda,1
lame dumb unoriginal cgi awful cheap cgi bad bad worse,0
,1
,0
atrocious bad pointless pointless bother,0
worse 210,0
bad,0
carole,1
,1
nonsensical cgi,0
lame,0
,1
mindless,0
crap,0
sucked,1
worse cheap stupid,0
laughably,1
awful budget,0
cheap,0
,0
,1
,1
cheap bad,1
plain dumb fake sucked plain horrible stupid lame dumb dumb,0
christie christie christie jacques,1
gertrude budget,0
,1
bad,1
,1
,1
,1
pointless horrible worse worse pointless,0
bad boring poorly ripoff excuse bad unfunny,0
toilet toilet,0
mindless bad,0
bad,1
unwatchable unfunny unfunny awful unoriginal unwatchable worse unfunny,0
,1
,1
bother cheesy amateurish awful,0
bad,0
,0
bad stupid bad stupid stupid stupid bad stupid stupid stupid stupid stupid stupid,0
stanwyck stanwyck stanwyck,1
waste,0
sucked crap bad,0
,1
,1
waste bad,0
laughable 90,0
crappy pathetic,0
,1
horrible horrible cheap waste boring bad cheap horrible waste,0
budget,0
bad,1
frances ronald friendship friendship ronald,1
budget waste bad suck bad waste,0
,1
boring,0
portrait,1
portrait fake,1
poorly,0
bad,1
ronald colman reginald,1
bad,0
binoche binoche waste,1
,1
friendship friendship,1
fake stewart stewart,1
poorly stupid pathetic,0
,1
suck bad,1
worse,0
bad michel,1
,1
atrocious horrible bad,1
fake worse bad,0
cheap laughable rubber cheap bad worse worse bad,0
zombies budget,1
horrible,1
laughable bad,0
zombies zombies bad zombies bad zombies cheap zombies bad zombies bad,0
,1
unfunny dumb awful,0
bad bad rita rita bad stupid,0
,1
,1
fart mindless waste,0
,1
sucked,1
laughable,0
laughable,0
,1
awful boring awful sucks waste bad bad bad bad bother waste,0
stupid worse,0
crap bad bad fake crap bad,0
budget,1
crap awful boring bad camcorder budget boring rubbish,0
awful mutual horrible,0
,0
cheesy friendship,1
,1
,1
,0
bad,1
,1
,0
,1
cheesy budget,1
waste cheesy worse,0
horrible horrible crap bad steaming pile dung,0
rubber bad pathetic,0
,1
bad bad,0
,1
,0
amateurish,0
gonna horrible stupid,1
,0
,0
portrait jacques,1
worse,0
bad waste bad waste,0
,0
bad cheap bad worse,0
unoriginal atrocious stupid bad,0
cheap,1
bad bad,1
turbulent,0
,1
,1
binoche,1
zombies zombies bad 90 zombies jagger,0
unfunny bad,0
,1
bad,0
pathetic plain wasting,0
,1
philip albert finney finney,1
,1
barbara,1
crap,0
tomatoes joss ackland,1
,1
boring cheap,0
bad amateurish bad bad,0
bad toilet,1
,1
plain zombies zombies zombies zombies crappy pointless zombies zombies crap zombies zombies zombies sucks zombies zombies crap crappy bother,0
bad bad lame pointless bad,0
,0
bad bad bad bad,0
,0
stewart,1
bad,0
90 awful horrible,0
,1
garbage dumb pathetic bad tierney waste garbage,0
,1
,1
bad bad bad bad,0
bad rubber excuse,0
,0
crap crap bad stupid awful bad bad dumb stupid dumb pointless,0
,0
bad bad,1
barbara stanwyck stanwyck stanwyck stanwyck stanwyck stanwyck stanwyck stanwyck stanwyck stanwyck,1
laughably amateurish bad 110,0
friendship cardboard cardboard,0
,1
budget budget crappy,0
lame crap,0
,1
pathetic stupid,1
worse horrible bad worse ripped,0
budget bad bad bad bad bad bad costs,0
boring meaningless boring boring,0
bad dumb,1
bad corn bad,1
,0
budget,1
,0
bad,0
boring,0
,1
,0
poorly pointless,0
,0
bad,1
,1
zombies gonna,1
,1
,1
,1
lillian,0
,1
portrait mindless,1
,1
,0
,1
obrien,1
cheesy crap sucks horrible boring waste waste,0
bad eat,0
,1
,1
costs,0
,1
laura bad,1
,0
cheap,0
renting,1
,1
pathetic,0
excuse crap puke awful worse wasting,0
cheung bad padding,1
dumb fake bad sucks sucks 0 stupid boring,0
postwar,0
poorly poorly awful bad 110,0
bad,0
crap,1
bad waste,0
,0
horrible worse bad horrible worse budget waste horrible,0
frances,1
bad bad amateurish excuse bad cheap bad costs,0
,1
,1
,1
,0
budget garbage,1
budget budget,1
pathetic bad pathetic bad,0
,0
zombies zombies 90,1
cheap budget,1
,1
,0
,1
bad bad,1
pathetic ripped,0
,1
eaten jonathan,1
,1
fake poorly,0
awful awful gonna dumb,0
budget,1
,1
bad patriarch margaret,1
christy christy christy christy christy christy christy christy christy,1
poorly stupid stupid,0
bad horrible fake,0
plain sucked,0
lame bad lame lame poorly lame,0
rochester,1
,1
,1
cheesy cheesy bin,0
capturing sucks sucks sucks bad budget gonna,0
bad bad stupid,0
boring bad holes bad waste,0
barbara architect,1
,0
stupid dumber,0
stupid horrible,0
amateurish budget bad,1
,1
zombies zombies fake cheap bad worse bad bad boring boring,1
,0
,1
bad bad boring worse bad fake,0
bad waste,0
cheesy crap,0
boring,0
,1
rathbone,0
,0
,1
suck,0
bad,0
renting,0
lame ripoff dumb eaten bad bad,0
suck horrible flynn bad,0
bad,0
,1
bad budget bad bad bad,0
bad laura fake fake,0
,1
,1
,0
cheap fake lame stupid bad dumb,0
atrocious bad,0
,1
rubbish,0
eaten pathetic,0
amateurish incoherent budget bad,0
,1
boring waste budget,0
nonsensical pointless,0
,1
,0
,1
,0
,1
stupid bad pathetic crap boring,0
worse,0
worse,0
budget budget,1
bad,0
understated,1
,1
suck pile,1
melvyn,1
friendship bad,1
jonathan,1
cheesy budget,0
bad boring bad,0
,1
bad horrible bad,0
garbage poorly,0
,1
waste,0
bad bad bad,0
,1
crappy,1
,0
awful worse worse unoriginal,0
,1
,1
,1
,1
turbulent captures,1
,1
bad,0
philip fart,0
albert finney olivia,0
bad puke,0
poorly bad bad,0
bad boring waste,0
,0
,1
,0
,1
,1
horrible,1
tomatoes budget budget lame cheap unfunny,0
nonsensical jagger,0
vera stewarts,1
barbara,1
bad,0
,1
,0
,1
bad bad bad 210,0
everett,1
,0
budget,1
bad bad renting 010 110 210,0
christie gertrude christie gertrude bad,1
,1
bad bad,0
,0
,1
garbage,0
worse,0
friendship,1
,0
cheesy,1
albert bergen horrible,0
,1
,1
bad crap fooled,0
waste lame waste,0
waste 90 poorly junk waste 90,0
,0
,1
,0
awful budget waste bad,0
boring bad patriarch contribution gifted,1
bad budget,1
,1
bad budget plain plain,1
bad worse budget garbage,0
,1
fake excuse horrible,0
bergen,0
bad awful bad bad,0
pathetic turd sht crappy,1
,1
,0
,1
rowlands rowlands rowlands,1
bad,0
90,0
captures,0
bad bad,0
bad worse,0
cheesy bad unwatchable cheesy,0
,1
rochester rochester plain rochester rochester rochester rochester rochester rochester bad,1
scarecrows bad bad scarecrows scarecrows stupid scarecrows horrible scarecrows worse worse bad stupid scarecrows stupid scarecrows morons stupid scarecrows bad scarecrows scarecrows scarecrows bad,0
,1
bad bad waste crappy,0
ullman captures,1
worse bad bad 90 bad,0
,1
,1
barbara stanwyck stanwyck stanwyck,1
,1
fart,1
postwar capturing bad captures,1
unfunny,0
sucks bad stupid pointless lame stupid lame bad,0
horrible lame bad,0
,1
philip albert finney,1
ullman cheesy,1
poorly,0
,0
,1
bad,0
,1
bad,0
,0
,0
crap,1
,1
pathetic awful bad,0
bad,0
,1
,1
,1
,1
atrocious worse bad bad,0
,1
bad,1
waste,0
bad stupid stupid 110 garbage,0
pointless bloom pointless,0
,0
,1
,0
swearing,1
pg13,0
waste waste waste,0
poorly boring,1
,1
,0
awful bad bad worse bad garbage,0
rubber,0
painter,0
bad,0
fake,1
jonathan,1
,0
,0
crap,0
rubber,0
bad suck,0
,0
excuse,1
bad plain stewart jonathan,1
unimaginative budget stupid pathetic,0
pathetic stupid budget poorly,0
,1
mutual,1
awful myrna loy myrna loy,0
,1
sucked,1
,0
bad bad bad poorly atrocious bad,0
,0
crap,1
stupid 110 budget stupid bad stupid,0
,1
,0
,1
worse contribution bad,0
bad,1
,0
,0
tomatoes tomatoes tomatoes bad tomatoes atrocious pointless,0
,0
bad bad,1
unfunny horrible bad bad bad poorly worse bad poorly horrible crap garbage,0
worse 90 worse,0
,0
stupid,1
boring crap,0
,1
budget costs everett pathetic,1
bad,1
uwe bad crap zombies zombies uwe,0
,0
,1
,1
gonna bad,0
leung,1
,1
waste,0
waste,1
,1
awful,0
,1
horrible bad,1
lame,1
,0
,0
,0
110,0
,1
irene irene irene irene irene contribution,1
,0
,1
bad junk bad,0
bad laughable bad bad budget,0
worse boring waste,0
,1
bad bad garbage 0,0
rubbish,0
,1
frances,1
,0
bad,1
,1
,1
,1
pg13 fooled,0
,0
atrocious bad,0
bad,1
bad bad vibrant budget,1
unfunny,0
worse stupid stupid boring,0
lionel melvyn otto lionel emil otto ruth otto emil,1
,1
crap,0
,0
cheap crap,1
bad bad,0
bad cheesy bad,0
,1
stupid crap stupid,0
,1
bother 90,1
friendship,1
worse,1
fake,1
gershwin waste,0
,1
,1
vomit,0
waste,0
,1
,1
bad boring,0
,0
budget poorly boring,0
,1
cheap,0
stewarts frances christie elegance,1
,1
,1
cgi,1
bad budget,0
bad worse bad crap garbage crap renting,0
horrible laughable horrible,0
crappy renting,0
,1
pathetic albert horrible,0
eat bad,0
bad 0,0
,1
90 boring boring,0
awful,0
,1
,0
cheesy awful bad,0
bad davenport reginald,0
,1
cheap bad bad,0
patriarch toilet,1
bother,0
renting,1
,1
bad ripoff,0
horrible bother,0
,1
friendship,1
,1
waste amateurish garbage bother stupid 0,0
,1
,1
cheesy,0
,1
cheap stupid,0
boring,0
boring stupid cheap dumber,0
gertrude,1
,1
awful boring cheesy worse,0
,0
boring crap fart,0
worse waste,0
,1
bad horrible,0
bad bad unfunny,0
waste,1
awful crap,0
,1
garbage crap,0
budget,0
budget,1
corn,1
horrible horrible,0
,0
,1
cgi,0
,1
cheesy,1
worse,1
cheesy victoria,1
bad,1
,1
bad lame bad bad,0
incoherent boring costs,0
bin bad waste,0
philip,1
,1
jonathan excuse loyalty eat youthful loyalty understated jonathan otto,1
,1
,1
,1
pg13 mindless pathetic renting bother,0
portrait bad,0
budget plain awful,0
,0
,1
sheridan sheridan,1
bad laughable incoherent,0
